CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,Region,Country,Continent,OrderQuantity_2015,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,OrderLineItem,OrderQuantity_2016,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,OrderQuantity_2017,SubCatergory_id,Subcategory,categoryID,Category_Name,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
121952,MR.,Oliver,Watson,3/30/1956,S,M,Oliver92@gmail.com,81756,2,Partial College,Skilled Manual,N,04-07-2015,12/26/2001,SO45858,350,121952,9,Australia,Australia,Pacific,1,09-12-2016,07-02-2003,SO54241,352,121952,9,1,1,02-08-2017,11/16/2003,SO63817,576,121952,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121952,MR.,Oliver,Watson,3/30/1956,S,M,Oliver92@gmail.com,81756,2,Partial College,Skilled Manual,N,04-07-2015,12/26/2001,SO45858,350,121952,9,Australia,Australia,Pacific,1,09-12-2016,06-03-2003,SO54241,490,121952,9,3,1,02-08-2017,11/16/2003,SO63817,576,121952,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,07-11-2003,SO56533,485,121986,9,4,3,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,8/24/2003,SO56533,480,121986,9,5,2,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,9/30/2003,SO56533,528,121986,9,2,2,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,07-10-2003,SO56533,352,121986,9,1,1,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,7/21/2003,SO56533,484,121986,9,6,1,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
121986,MR.,Parker,Brown,01-09-1965,S,M,Parker483@hotmail.com,71419,0,Bachelors,Professional,Y,5/25/2015,03-08-2002,SO46294,345,121986,9,Australia,Australia,Pacific,1,10/22/2016,08-05-2003,SO56533,537,121986,9,3,1,2/28/2017,02-05-2004,SO65087,576,121986,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122128,MRS.,Brianna,Perez,7/22/1958,M,F,Brianna798@yahoo.com,121892,3,High School,Professional,Y,11-02-2015,10-04-2002,SO48099,360,122128,8,Germany,Germany,Europe,1,9/23/2016,8/29/2003,SO54822,356,122128,8,1,1,5/29/2017,02-04-2004,SO71623,576,122128,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122128,MRS.,Brianna,Perez,7/22/1958,M,F,Brianna798@yahoo.com,121892,3,High School,Professional,Y,11-02-2015,10-04-2002,SO48099,360,122128,8,Germany,Germany,Europe,1,9/23/2016,09-06-2003,SO54822,483,122128,8,2,1,5/29/2017,02-04-2004,SO71623,576,122128,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122337,MR.,Logan,Jackson,3/28/1977,S,M,Logan762@hotmail.com,71964,0,Bachelors,Professional,N,06-07-2015,3/18/2002,SO46436,347,122337,9,Australia,Australia,Pacific,1,10-10-2016,8/23/2003,SO55917,223,122337,9,3,2,02-09-2017,10-12-2003,SO63879,576,122337,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122337,MR.,Logan,Jackson,3/28/1977,S,M,Logan762@hotmail.com,71964,0,Bachelors,Professional,N,06-07-2015,3/18/2002,SO46436,347,122337,9,Australia,Australia,Pacific,1,10-10-2016,6/21/2003,SO55917,477,122337,9,4,2,02-09-2017,10-12-2003,SO63879,576,122337,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122337,MR.,Logan,Jackson,3/28/1977,S,M,Logan762@hotmail.com,71964,0,Bachelors,Professional,N,06-07-2015,3/18/2002,SO46436,347,122337,9,Australia,Australia,Pacific,1,10-10-2016,09-06-2003,SO55917,478,122337,9,2,2,02-09-2017,10-12-2003,SO63879,576,122337,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
122337,MR.,Logan,Jackson,3/28/1977,S,M,Logan762@hotmail.com,71964,0,Bachelors,Professional,N,06-07-2015,3/18/2002,SO46436,347,122337,9,Australia,Australia,Pacific,1,10-10-2016,08-06-2003,SO55917,354,122337,9,1,1,02-09-2017,10-12-2003,SO63879,576,122337,1,3,Others,1,Furniture,ORKA Printed Leatherette XXL Chair Kid Bean Bag,ORKA,"Key Features of ORKA Printed Leatherette XXL Chair Kid Bean Bag Bean Chair Kid Chair Kids bean Chair,ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) Gift your kid this bright looking printed bean chair. Made of soft Artificial Leather Fabric. this product bean chair is Printed Digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Printed Leatherette XXL Chair Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Chair Filled General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Chair Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 100 kg Suitable For Kids Room Age Group 8-12 years Model Number ORKA Printed XXL Chair_1052 Filled Model Series Name Printed Armrest Included No Pocket Included Yes Backrest Yes Fastening Mechanism Zipper with Velcro Filling Amount 2.5 kg Care Instructions Spot Clean Size XXL Finish Type Matte Warranty Covered in Warranty NA Service Type NA Warranty Summary NA Not Covered in Warranty NA Dimensions Weight 3.7 kg Height 34 mm Width 24.5 mm Depth 17 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Multicolor Primary Material Subtype Leatherette",Blue,XXL,E,12.12378641,24.25970874
